slidename,mu1,mu2,mu3,sigma1,sigma2,sigma3
TCGA-MX-A5UG-01Z-00-DX1.DEA1C553-B7E9-4663-A02B-51C31411C7C3.svs,8.113010289255264,-0.16495796894962406,0.040916049616800364,0.7844424029412415,0.1427399090180798,0.026857895135566866
TCGA-KB-A93H-01Z-00-DX1.6DDC5002-539A-4F47-BB74-524C3FFBB700.svs,8.187121259097692,-0.14291557140022615,0.06332519260871619,0.7930760388300981,0.13366769353231506,0.02440642189058166
TCGA-D7-8572-01Z-00-DX2.13383FD3-B864-4578-8832-56EA1916FA86.svs,8.114624420200885,-0.17560596474569992,0.05603633849865916,0.7179141759948954,0.13856692849112412,0.02535756094674451
TCGA-HU-A4GQ-01Z-00-DX1.699A0E57-FE02-4329-9826-3EFC2DECD408.svs,8.660368979903016,-0.0849375212236838,0.05187517971082162,0.5194714766045216,0.08808406262477671,0.024998817252520792
TCGA-EQ-A4SO-01Z-00-DX1.9A41602A-AAAE-4522-9DAB-73CF25FB8756.svs,7.932718674961081,-0.1680270784447062,0.057714124997035605,0.45888036905992563,0.0921187874381465,0.021395521653474914
TCGA-BR-A4PF-01Z-00-DX1.43DBDE88-34C4-494B-9B47-473ED525149F.svs,8.604904559064463,-0.07878221099538578,0.05305715669644431,0.46427712805637494,0.09608106428517559,0.023675307378519684
TCGA-D7-6524-01Z-00-DX1.ec1248f6-7d22-49c5-8300-673d25819e1d.svs,8.892079830305729,-0.019791376689113037,0.0372344354082882,0.36549367542354005,0.05334515751932626,0.02267109176426203
TCGA-HU-8249-01Z-00-DX1.6579F0D5-6A05-49A3-9B30-68059599EADE.svs,8.495709049885148,-0.12694343583409937,0.048368167114120675,0.6404406881882189,0.13054990377662123,0.02774757860098442
TCGA-HU-A4G8-01Z-00-DX1.EE169E90-3A32-4210-95EF-0B94083112EC.svs,8.277197078039213,-0.1406631494319334,0.06420333957441693,0.7733719932581716,0.15309027973468495,0.03688773833944841
TCGA-MX-A666-01Z-00-DX1.BBF0F62A-803E-4D05-A8A4-454D7BA15941.svs,8.457716579356353,-0.14350193852696216,0.02658836061559034,0.643387011987461,0.10728791560427695,0.017803062918507778
TCGA-D7-8578-01Z-00-DX1.902BBFC1-2456-4718-9A5E-2FD9AE47AF44.svs,8.791434835721127,-0.053295974694810205,0.032971564578490264,0.4476601789268625,0.0838100896641937,0.02017036192267358
TCGA-R5-A7O7-01Z-00-DX1.89156AC0-4A5F-481D-9D5A-76B3751585F7.svs,8.721421611372648,-0.16044541732916923,0.028443171587547264,0.4961923460517945,0.1075105149854783,0.017688602834306115
TCGA-HU-A4GX-01Z-00-DX1.0F1A15D3-2C6A-4F16-8D9D-CF44179AB161.svs,8.450066485341454,-0.07462660012112339,0.07659825874769922,0.5638436504449705,0.08835351634601017,0.03238276953942777
TCGA-D7-6521-01Z-00-DX1.928f6bc8-8283-4195-9cd7-6d6eb72bb68b.svs,8.965525730278365,-0.012896339022266529,0.028424941493603438,0.35705504166364593,0.0473539534666745,0.01839289934935579
TCGA-HU-8604-01Z-00-DX1.F358D894-D9C4-49BF-8B9F-F80DA11BBC5A.svs,8.574664425041858,-0.11491423679656411,0.043176489661522016,0.5684405981719223,0.11271366215429171,0.02476694551325682
TCGA-D7-6820-01Z-00-DX2.8847C420-5C25-4716-B467-1CD2687F4484.svs,8.397526948511379,-0.06731259381233543,0.0666799666685492,0.5050142109212471,0.09661216681865636,0.029858239524668078
TCGA-D7-6521-01Z-00-DX2.3742698F-7643-4A73-8524-A46EEFFCD761.svs,8.993470680887317,-0.00898078365809244,0.02733246576722086,0.3645623603041798,0.053579878170361646,0.018756222982814014
TCGA-D7-6520-01Z-00-DX1.c65fcb6d-72c1-44dc-a056-f54c9130e0cb.svs,8.97033810710064,-0.0454607377669223,0.026475719155101177,0.36176554822381674,0.05920908935478136,0.015377771671953503
TCGA-R5-A805-01Z-00-DX1.855298CD-DC64-4423-ABB1-D7AC92BF5177.svs,8.883104811655642,-0.0519296307850242,0.029498339746069288,0.2954639600125326,0.06309623748973005,0.012365203294804167
TCGA-R5-A804-01Z-00-DX1.D1DDC2EE-C3ED-4502-B1C1-71D5585E9470.svs,8.824396012716283,-0.05973118618569383,0.028608175218418668,0.43423812810362816,0.0859433144788316,0.01835912291253287
TCGA-D7-A6EV-01Z-00-DX1.98BA866B-19A6-4ECF-B51E-F811F5EFA8CC.svs,8.854181073382694,-0.09069220889000196,0.017766615695673667,0.42330053856412125,0.08314822368690389,0.012370043593972431
TCGA-R5-A7ZE-01Z-00-DX1.0E7DCE3F-E2A1-4F98-BEBF-E08DF2BF2FF3.svs,7.998150146395968,-0.21008274371380484,0.04069292189487098,0.8159720945737916,0.1663175909460254,0.031833955641899433
TCGA-D7-5579-01Z-00-DX2.092BDD5E-3D0B-442C-ADE1-E684BC658D2E.svs,8.915289274452451,-0.022453789829740414,0.04013601210058596,0.4141271479491301,0.07343375016923483,0.02875826567034327
TCGA-D7-8576-01Z-00-DX1.102C35FC-8CA4-471A-86E9-5C5526178928.svs,9.077252750251473,-0.041165750189693866,0.009864251968025876,0.3328591852479869,0.05948030656447709,0.009943163633179654
TCGA-D7-6528-01Z-00-DX2.8159A49E-A9A0-4AA8-83AA-96E49D1DB8C4.svs,9.033860667726298,-0.049245703419315404,0.01300096061344255,0.3162228630613483,0.06158857968714396,0.00957076646274002
TCGA-HU-8608-01Z-00-DX1.F40770A6-9384-4381-B6AD-2C488915E73F.svs,8.307348493771693,-0.14840080201813716,0.05676723294603863,0.7515169373101298,0.1511197924750984,0.034047732133120547
TCGA-HU-A4H5-01Z-00-DX1.3A56E0D3-7813-4708-9A69-37D141533C2A.svs,8.344434553456146,-0.11177292841908293,0.06674841508053295,0.7317479958690136,0.15110994094554842,0.03538032662932953
TCGA-D7-6519-01Z-00-DX2.D42BA621-1099-4C4F-B691-B124F871A1CB.svs,8.662653100258256,-0.080376629521414,0.04203542399997034,0.5018292665500153,0.09548852118382341,0.024415953849806927
TCGA-R5-A7ZF-01Z-00-DX1.F08C5EC7-7292-4FD6-92FF-73192329C2B5.svs,8.166134367284755,-0.10838975499040762,0.060523898598940584,0.5902841860817268,0.20662288693095282,0.04856404897454822
TCGA-D7-8570-01Z-00-DX2.7447681C-7F88-43F4-BA7E-655DDA02ACDE.svs,8.655710513557239,-0.10331535953481945,0.03142229598319642,0.519300006714824,0.09893725832327203,0.017548739340610933
TCGA-D7-A6EX-01Z-00-DX1.03BECFB9-A4B2-4B43-99F7-C49850796F31.svs,9.01008099223478,-0.04543141431774674,0.01766268288193103,0.33741714041574694,0.06401536863461998,0.014060459139421673
TCGA-R5-A7ZR-01Z-00-DX1.3E6B0708-D1AF-422F-B7F8-BBCCCEEE89B7.svs,8.562187235564219,-0.09597108398997645,0.034646043432144454,0.46674307546645055,0.09831354048875802,0.019335692432025896
TCGA-HU-8244-01Z-00-DX1.EF15C805-A823-46EA-B737-2EC4A8C5C278.svs,8.321028167403197,-0.13252064056331828,0.06266293258665431,0.6471748544188306,0.1300093087576385,0.03161910613568257
TCGA-HU-A4G2-01Z-00-DX1.3465DA31-CB55-4D7D-9897-34D2AD5497CB.svs,8.635867742564937,-0.08981253162265115,0.04783863282774756,0.5646253966825543,0.11015975486190156,0.02691611795829819
TCGA-F1-A72C-01Z-00-DX1.9E02D497-97BD-401C-AFA1-AC2CFE3E8592.svs,7.705147597759022,-0.20684315846494028,0.06111439391563112,0.5832363579887977,0.10864744935935856,0.03346170512619996
TCGA-RD-A7C1-01Z-00-DX1.217B7632-39AC-41E1-8491-20C700B08AEC.svs,8.653099267474412,0.027946592267543688,0.0677724182809441,0.48939010047574383,0.07067885526709743,0.028611907050541667
TCGA-FP-A4BF-01Z-00-DX1.D4E8128B-A783-45ED-BF0E-93650F9483EC.svs,8.674958102306649,-0.08767822311894671,0.05096743412474195,0.3770624138100647,0.0736188539195916,0.02645660170514246
TCGA-D7-8574-01Z-00-DX1.72155AB8-7B77-46D1-85B0-EACABCD25EF2.svs,8.977680619699068,-0.05357275968278585,0.01267674143916892,0.36413564049317526,0.06931819506345221,0.010558830918992226
TCGA-RD-A8NB-01Z-00-DX1.FA45D4EF-D5FA-407A-9BF1-44C2A6326F3A.svs,8.633086443770475,-0.005054689791716732,0.061439589171022664,0.44620115604782096,0.08743298943606073,0.027765145053992288
TCGA-HU-A4G6-01Z-00-DX1.83F4504C-B632-4B15-9978-A007C2118563.svs,8.435777111908683,-0.08195649090179075,0.06570257202221842,0.633796104749728,0.1268860583745135,0.03480213167375037
TCGA-D7-8575-01Z-00-DX1.11006AF4-D0CD-46DF-909A-29E345191C4C.svs,9.042442386124343,-0.040040888729063064,0.013165066432630915,0.3118816291733256,0.05836861632864984,0.009799566476343245
TCGA-D7-6520-01Z-00-DX2.60B9C76F-93F5-461E-84F5-C3A3734E5D3C.svs,8.841727272183904,-0.03983066920604493,0.043032168148489425,0.3735842654731684,0.062388275733977,0.02068051689534401
TCGA-IP-7968-01Z-00-DX1.0ECCB946-BE56-4E79-A3B1-571EA929D95A.svs,7.705316610081859,-0.1574662298677562,0.10250696417936504,0.6357419637428737,0.21477050086152505,0.04595036337848004
TCGA-D7-6526-01Z-00-DX1.d954acfe-8efc-4ab7-965b-edc8c3afdfc6.svs,8.748962761173502,-0.06616132033389406,0.041271204450481755,0.48707076006085764,0.06975178833149373,0.023786454917689437
TCGA-SW-A7EA-01Z-00-DX1.C5E1BE0E-0A25-4480-A3AC-DB2ED7471A4E.svs,8.077806911867508,-0.12883552365751547,0.07389508954832653,0.5520489437216224,0.12181491528744473,0.02323148567765265
TCGA-D7-8579-01Z-00-DX1.BFA005CC-E2B4-4A36-9C84-5F51F0526856.svs,8.960314781095434,-0.04386935684792641,0.025108480684397395,0.3314783306981419,0.06266807086557087,0.013869164726260659
TCGA-RD-A8N1-01Z-00-DX1.A5D023FB-CBF8-477C-B5D1-8281BAA25E2E.svs,8.74677992192935,-0.008929340198592303,0.057541163074536134,0.44401324017612265,0.06868100305990889,0.026409832161130055
TCGA-MX-A5UJ-01Z-00-DX1.936F7641-740B-4246-BB2D-C8443501CF50.svs,8.701143297089379,-0.04390291857931814,0.04930334437296426,0.4196280061469819,0.08412679726322332,0.030217500612671234
TCGA-D7-A74B-01Z-00-DX1.F7A13A7F-2812-43D9-A101-E1BFEA8B3454.svs,8.841227512834747,-0.05000064150916404,0.02717105720768165,0.39618114360204004,0.06855291421520207,0.01585315341523641
TCGA-D7-8573-01Z-00-DX1.8A579441-BC90-4CAB-8199-15580DA5ED87.svs,9.035424808288136,-0.03734257534530833,0.01829792772521381,0.3066479516904733,0.0640402164140095,0.013918635444040478
TCGA-D7-A74A-01Z-00-DX1.ED9A8AA2-7D69-462C-8544-587783F15DB5.svs,9.024139530439886,-0.03446081709949624,0.017749545240599917,0.31519240084053646,0.05529891442477079,0.012746848375275956
TCGA-HU-A4H0-01Z-00-DX1.85BE7D40-ECB6-4450-B7B0-C65BE5495784.svs,8.423804530146308,-0.12401595972699202,0.054036337694756124,0.7360970156283959,0.1478898476423767,0.033327643724207164
TCGA-D7-A6ET-01Z-00-DX1.A4FF5141-6B2A-456B-9EA2-E5DE72156647.svs,8.92385779277253,-0.06699364165576069,0.020673042687988037,0.38118907500230276,0.07313409042062463,0.014010625068084816
TCGA-D7-6519-01Z-00-DX1.5f7dcb29-030f-4011-affe-47dab4b9da03.svs,8.832583785557105,-0.07639582949819125,0.02641409587109641,0.4189254709698763,0.08237817040919718,0.01882226894590519
TCGA-HU-A4H6-01Z-00-DX1.0DD51B66-A983-44F4-9753-03ED9C606E77.svs,8.655313000402645,-0.07020813331290168,0.05236644079360763,0.574954745325409,0.10726781492538028,0.031105918566230805
TCGA-D7-6526-01Z-00-DX2.8846E328-5343-4A95-A77D-3827F443A989.svs,8.725771512354978,-0.06223203983711835,0.04898456130076393,0.4269668074672993,0.07216800813936997,0.025982141628923913
TCGA-R5-A7ZI-01Z-00-DX1.3A4A56F1-1CFD-441D-85F3-52DDA0B346A5.svs,8.447205059073681,-0.13475635429600602,0.04162297550779205,0.5911342902967637,0.11953189751673934,0.021082252856735057
TCGA-D7-6822-01Z-00-DX2.4085F597-DD0C-4793-9586-CCC73382986B.svs,8.119974739754706,-0.04995091892010698,0.09890178045373357,0.6912330833647166,0.12610109087623006,0.045758904497840876
TCGA-SW-A7EB-01Z-00-DX1.E9DE72F8-706D-43E2-A67E-7EDD39A509EB.svs,8.062184831146721,-0.15973476908804254,0.07213991966622238,0.7060971529058906,0.1352196226954819,0.03277849940314881
TCGA-F1-6874-01Z-00-DX1.3dfb0e10-3650-4c05-a27b-866fb6a304ff.svs,8.226321105093646,-0.13685181522211015,0.05975315176796538,0.5322523471574563,0.1219399548956442,0.024879955420796906
TCGA-D7-8578-01Z-00-DX2.D71657BE-72D0-4EEC-89D3-E83934A0F919.svs,9.01388373908992,-0.042752200912465614,0.020666043015530714,0.3288124137723294,0.0578934558107976,0.013121861498902175
TCGA-D7-5578-01Z-00-DX2.715B0263-C855-4C4F-8A53-16B0CA9432C8.svs,8.897666276542166,-0.06602127734753094,0.019150122665781897,0.5997730146740735,0.086129090187137,0.014108548729954385
TCGA-D7-8573-01Z-00-DX2.703306C5-7D46-4E3C-833F-22D1FEF7C6F6.svs,8.49311782348547,-0.09929873680586886,0.04409296118545,0.5681396619471097,0.11105640813198081,0.025930371023836423
TCGA-D7-A747-01Z-00-DX1.A6BA5DAF-6220-4D85-B6DF-C0220FBA7170.svs,8.6466727928492,-0.07766333086076393,0.031894055008639455,0.5961151265528787,0.1229395118272852,0.023011699419061237
TCGA-F1-6177-01Z-00-DX1.7687CABE-8984-4396-882C-978C15F66401.svs,7.583084792925138,-0.2906785586814926,0.04188565992408325,0.7506068263134925,0.16276297280481758,0.03287017139072766
TCGA-D7-A6F2-01Z-00-DX1.31D8B3CD-7F63-474F-9B1B-E884C4CA9C61.svs,7.798571955968281,-0.1382487010933671,0.02965194205329584,0.900062900330784,0.13419978033299676,0.024007237959308484
TCGA-D7-6528-01Z-00-DX1.3c2ec0f4-9b8f-45c5-920d-5afe55890219.svs,8.955869136760036,-0.055060397083623695,0.015287952753907834,0.4130553196212055,0.08512963349611878,0.01473836823788505
TCGA-D7-A4YY-01Z-00-DX1.D1623D77-0BBA-4CB6-97DC-382BE136A583.svs,8.936654471345344,-0.07760082216055894,0.01702457161523057,0.40317035042698074,0.07878680260886417,0.011325081712639405
TCGA-D7-8579-01Z-00-DX2.9D40DCA2-2711-426C-B5DD-3D897975F4BF.svs,8.791617025926618,-0.06266244082212849,0.03341015131829478,0.4337776025842892,0.07753904163754645,0.018407487974568388
TCGA-D7-A4YX-01Z-00-DX1.54DE426E-7EC0-4FF4-919F-045E38B3C34E.svs,8.597787603016904,-0.0925651152838729,0.03940982617388265,0.5501581557970069,0.0938589502940921,0.024046710785988783
TCGA-D7-6817-01Z-00-DX2.725AB42B-1396-48E6-B37A-62955F72DD0F.svs,9.05591502359287,-0.04214535559244134,0.015628148402520217,0.3257854372217545,0.06375115382496446,0.009770757055623724
TCGA-D7-A4YV-01Z-00-DX1.55DFBF47-1A3B-428F-9AC4-8814F557FF1E.svs,8.83209704569259,-0.09935979048400531,0.014783289232375532,0.4873147091037831,0.10158460917520722,0.01327521529146385
TCGA-D7-6525-01Z-00-DX2.1784F199-7F06-45BB-892A-EFB9009275EB.svs,9.02405725557393,-0.049152841073940245,0.01888195735618935,0.3259274940614538,0.06497233441805576,0.014741110230666234
TCGA-D7-8575-01Z-00-DX2.7505FB70-2931-459B-B23A-4D24B080E383.svs,9.021084567755128,-0.043676627334530024,0.01834965636520478,0.3259166968250429,0.05261625351555678,0.010794408129332222
TCGA-D7-6527-01Z-00-DX1.3149a5ed-2ed0-4ce7-912b-e67bb1c33e8f.svs,8.724890153803134,-0.0831629629328436,0.026999798633506086,0.5206345221270009,0.09253859411185433,0.019407573296271283
TCGA-D7-A6EZ-01Z-00-DX1.BF91B810-86FD-4675-85A0-15DC9CF2195F.svs,8.717859299843942,-0.08773761778755558,0.03323025879354254,0.4879506068786032,0.09443005784055167,0.01827037928607715
TCGA-D7-6818-01Z-00-DX2.3D150EDC-0246-4CEA-8EFF-5811EA8ADA09.svs,8.847704991879393,-0.08040004393180585,0.015810097579135627,0.5009996944782115,0.09582772010799012,0.01370259743847624
TCGA-RD-A8MV-01Z-00-DX1.E658A7D1-8A6A-4BE9-9C89-07B60E9F8983.svs,8.138334931123897,-0.010905813183095412,0.08949897795801708,0.5909018008226181,0.12508661087139814,0.03225329617461415
TCGA-D7-6527-01Z-00-DX2.AC6B9D7B-E289-449C-934B-E15BD593CED4.svs,8.789465013630124,-0.0769826537103236,0.022609546095804324,0.4839020161140391,0.09013147333366398,0.01680345878287901
TCGA-D7-6525-01Z-00-DX1.4c140df7-e1b6-4e10-bf13-0006484d6a4f.svs,8.965035278191127,-0.05706973859104214,0.018809004019654182,0.4075673734190295,0.07639150742440866,0.01956626599709591
TCGA-D7-A748-01Z-00-DX1.CB8D633A-4CF0-4CA8-A8FF-7E8D3A3C7E20.svs,8.893144288935288,-0.06167769192014575,0.01983973009842037,0.4353558550156447,0.0795097589582504,0.014660478647070162
TCGA-D7-A4YT-01Z-00-DX1.645AF39D-1B70-4C46-AB80-7B532994EE66.svs,8.948104529724953,-0.07749175359543861,0.017356122452782837,0.38641288807785357,0.07946205280824559,0.014553070112391422
TCGA-D7-A6F0-01Z-00-DX1.C75CE666-2AA5-433C-BDA4-795B9A6FE8C3.svs,8.063689231936054,-0.12605613480622183,0.0883592404552954,0.625434537864989,0.11997676173368242,0.03310364478793647
TCGA-D7-6518-01Z-00-DX2.8CA8FC09-10AD-4931-861A-25CBCAE9D488.svs,9.015312124531876,-0.028833288903646982,0.029669966957062702,0.31321181634089484,0.05270280809113743,0.016733859249232406
TCGA-D7-8576-01Z-00-DX2.2535E27E-C1AC-4008-B48F-083B6F53AF03.svs,9.102263901362898,-0.044295091130016645,0.008736792730835314,0.31120557949759875,0.0563724534593036,0.006769371889767162
TCGA-FP-A4BE-01Z-00-DX1.813B0887-ED1F-48DD-A2E2-F14EB20D1F71.svs,8.360466857363438,-0.16326369551761216,0.041613980739781016,0.5588814840198815,0.12746902050522,0.021478931416176607
TCGA-D7-A4Z0-01Z-00-DX1.3D9BDA76-6884-4012-AB91-C374F32B58FB.svs,8.93374897315508,-0.060481734409866074,0.02075598605385092,0.4033874783857329,0.06942980919386853,0.015827338104020875
TCGA-F1-A448-01Z-00-DX1.FAEC839E-048D-4A33-9159-DECAEEA21777.svs,8.68985153654212,-0.06139551423905279,0.034975238878696524,0.5501518578986234,0.08404353013552278,0.025741723924648813
TCGA-D7-A4YU-01Z-00-DX1.42DF1586-BD02-4482-AEAF-8F2C1BBB1C20.svs,8.377000418809297,-0.1151801407168229,0.036603867646882955,0.75614514576443,0.1328919174593746,0.024960726135609977
TCGA-VQ-AA6K-01Z-00-DX1.8AF14797-0C31-4DF3-94A4-868EC96E7BB1.svs,8.111870987257916,-0.20396948552128874,0.02615619135307912,0.8715174680370575,0.17195254324741654,0.032572657704126394
TCGA-D7-A6EY-01Z-00-DX1.7E101F3B-8923-4554-AA48-C2493D0F46C0.svs,8.559008475163031,-0.08945362222160615,0.05510742681443123,0.5244603735458868,0.09950762834485169,0.026160784274445754
TCGA-D7-6815-01Z-00-DX1.518E266F-0FF6-4768-85C6-19D77935A537.svs,8.792764546679221,-0.08992977895304027,0.02286609249173926,0.445039573136015,0.09225566563565282,0.013596873669890779
TCGA-VQ-A8E3-01Z-00-DX1.2CEA9979-EC34-48E2-A092-55757506490A.svs,8.46726457165835,-0.13523596780811212,0.04001711456392222,0.6719749583669264,0.14465525867818788,0.023929099623178515
TCGA-VQ-A8PJ-01Z-00-DX1.19F00379-C001-49D2-9B22-6AE0791C8488.svs,8.655885075710163,-0.0710104577290517,0.049667109269811535,0.49997707212770315,0.0948183582511758,0.027212701413627877
TCGA-VQ-A94P-01Z-00-DX1.83E87D6C-D210-4C06-BB5B-49A1F3E14EE0.svs,7.854133047454759,-0.23613318450853849,0.04850690481795686,0.7060963456175218,0.14783211875581714,0.0275407797564777
TCGA-D7-5577-01Z-00-DX1.e9ca39a5-7c5c-4e43-ac89-8652f44b08bb.svs,8.891939092188057,-0.044874358668303645,0.025705638169049014,0.5159472053025618,0.08347404488077263,0.019261809052499
TCGA-VQ-A8DU-01Z-00-DX1.12DD8768-1315-472E-801D-F44A418BEA41.svs,8.569782481698555,-0.12949544045606284,0.0300388740943058,0.6067100041974625,0.13067782852555865,0.021161265064120034
TCGA-RD-A8N5-01Z-00-DX1.EFF443CB-E494-4746-AD03-6C20FCAEB427.svs,8.357614543275806,-0.05403521795046221,0.06516874926369505,0.623876582601822,0.12716083109889795,0.036028836505413823
TCGA-KB-A93G-01Z-00-DX1.050F4602-DD6F-4E97-ACA8-3DE040485467.svs,8.826386256365163,-0.017816486181711343,0.056510993600964295,0.3372006162337087,0.05989692039425721,0.022720359234072708
TCGA-VQ-A8P3-01Z-00-DX1.1B018BDB-5C60-46D8-A014-CE8CA8ADA191.svs,8.591509673181294,-0.07850490305670997,0.0522084137869553,0.5780279279979401,0.11229210439121182,0.02588247399315757
TCGA-RD-A8N4-01Z-00-DX1.03EBE393-9145-4F25-AA4C-E637B6A2A111.svs,8.333470785163875,-0.006915076634384212,0.08922013933957129,0.505798879356956,0.1208876215238456,0.03339422947049259
TCGA-VQ-A8P5-01Z-00-DX1.F3FDCB47-3426-400C-82A9-750012F95B3B.svs,8.314451355862023,-0.0943226690722962,0.07178694728890633,0.6413125292313225,0.13322322650509186,0.030786005764702785
TCGA-VQ-A91Q-01Z-00-DX1.9928DA7E-B36D-4E5E-8F0F-BD41DA588DB9.svs,8.392152303175711,-0.11454899586017007,0.04945161648612491,0.605108843239783,0.12853809902231292,0.02853125182765631
TCGA-VQ-A8DL-01Z-00-DX1.E720AE39-654E-4587-A294-2ED2BCE6F043.svs,8.508519538282604,-0.12672253741945966,0.030702044886502116,0.6577072540498278,0.1337676848611428,0.022776001672034214
TCGA-VQ-A8PZ-01Z-00-DX1.EE25BECD-7611-48EC-B78C-27F5E5BDD5DF.svs,8.45410218773215,-0.06294022678542999,0.06859080076980288,0.6312591541027921,0.12338057218767573,0.032119032806652036
TCGA-VQ-A8DZ-01Z-00-DX1.3C4CB10D-8C8B-4828-B7D4-7058BDF4D39F.svs,8.538777537765624,-0.11322569512088183,0.03474064725372173,0.571842685774405,0.11562041157062586,0.02150106970832094
TCGA-VQ-A8DV-01Z-00-DX1.DB668CCB-E5C9-49D8-9F0B-2548AA1C3E69.svs,8.121524941051684,-0.1500028783760102,0.043912301195387006,0.6632580440124122,0.17994886308219354,0.029305887969848687
TCGA-VQ-A8PU-01Z-00-DX1.8E355321-0F03-4EEF-80B1-9677982C9D2F.svs,8.20192413415499,-0.2020888389853015,0.033116936215540314,0.7341161693724163,0.16827674321524236,0.024629280693947094
TCGA-HJ-7597-01Z-00-DX1.4218e9a0-3ef1-4073-8336-1fe81c0bce90.svs,8.709741607324585,-0.08152602637698575,0.04315244536491477,0.43521602593557773,0.0886155300194703,0.02237622212573746
TCGA-VQ-A91X-01Z-00-DX1.8D0815BF-2430-4471-881E-1E12357ACEA4.svs,8.512174830747734,-0.13027811684057614,0.03534261524140357,0.6444406197227787,0.1343485774968282,0.020493965663140934
TCGA-ZA-A8F6-01Z-00-DX1.89510833-5BC8-4983-817E-0E9244824168.svs,8.411875921351589,-0.15991702712904188,0.052929312627178704,0.5107953487949354,0.12016997583640776,0.03492766027106421
TCGA-VQ-A91U-01Z-00-DX1.84D19359-4AC3-4C7A-BC5B-7B63173ABB60.svs,8.10375139745935,-0.18497001789028894,0.048599625170613926,0.8231147368422201,0.1929066165271922,0.02952211349054163
TCGA-VQ-A8PD-01Z-00-DX1.A9B601CB-83AA-4F0C-BB6D-DD88455FDEE9.svs,8.795123219325998,-0.05939634129518608,0.04158884391473173,0.466491558238636,0.08884220484247268,0.021398063780335624
TCGA-D7-5578-01Z-00-DX1.8216cb00-cc28-4872-aef7-3b9c18e16117.svs,8.994093348045798,-0.05664937771185518,0.014688156426806955,0.36061631420633133,0.07404396137576474,0.011300386278582965
TCGA-D7-5579-01Z-00-DX1.6b638a16-4bd1-4624-a57b-4088214e34a9.svs,8.85857253841547,-0.032810295219130155,0.03897555204833993,0.46045999430619855,0.07112126562231669,0.027500270651668712
TCGA-VQ-A8PF-01Z-00-DX1.D0353D95-5F56-4D33-B3DA-08AF9574334D.svs,8.376644502085716,-0.17528876205536972,0.029595961457203567,0.7190281186541686,0.15634805192729082,0.022138565253244057
TCGA-VQ-A8PP-01Z-00-DX1.46FE6CC6-A47C-47D3-B21B-A17CF1DDAC76.svs,7.927765366102307,-0.11007382086090525,0.09576149595471571,0.7929306601436581,0.1686897688345921,0.03745819094131705
TCGA-VQ-A94R-01Z-00-DX1.4F2367B3-6759-469C-90E5-0660102E86A6.svs,8.07067755254509,-0.24035720625088353,0.02824487313832315,0.6639853040459894,0.1480891908242938,0.024659942935921
TCGA-VQ-A924-01Z-00-DX1.736B41F3-9678-4FAF-AE86-FCAC4F6DCBD3.svs,8.137963078849214,-0.18381948514350477,0.05284463840569662,0.6382965269113039,0.1543196106764064,0.02668360059858928
TCGA-RD-A8N2-01Z-00-DX1.A56448E6-1C5E-4758-AC2E-4591A406116C.svs,8.611559574554288,0.03208944690929865,0.06280876370868978,0.4905776883085379,0.11188000241217161,0.028360131911815682
TCGA-VQ-A91K-01Z-00-DX1.42AFBDC4-809A-4245-8550-DE9B9A11F09F.svs,8.264642796462976,-0.1432128944994966,0.05198929316558583,0.6145029395804851,0.14185343334824038,0.02544290086296314
TCGA-VQ-A8PC-01Z-00-DX1.03BD1821-DB4A-4FAB-AA6A-A8C91E6215F4.svs,8.57857519750687,-0.0685487966441191,0.059682871426820334,0.5251470500032209,0.09189977901103145,0.026559233575573292
TCGA-VQ-A8DT-01Z-00-DX1.C87953F7-A303-410E-9554-2022A79AF6CC.svs,8.634602055700395,-0.10702060937909241,0.03502754310048897,0.5749841016431043,0.12486269110236195,0.02081664549614724
TCGA-VQ-A8PE-01Z-00-DX1.94480121-9AB9-490F-8E7F-77260C6DE0D5.svs,8.391984849427411,-0.09403766789999732,0.06410361966572148,0.6479100940594902,0.12901911291196444,0.030472752026920298
TCGA-VQ-A8PO-01Z-00-DX1.CAF2A0EE-75C7-4AB6-86AC-0397EE1B9FBE.svs,7.996916003648807,-0.13579697553578013,0.08934434248303245,0.7034851541173562,0.15802406032137134,0.03226720531240752
TCGA-VQ-A91W-01Z-00-DX1.E4878B45-586E-46F7-8113-8080149AC45D.svs,8.015154440933776,-0.22952269268696565,0.0356957458905956,0.7050889683204153,0.17720312977130248,0.028835261031254177
TCGA-VQ-A91Z-01Z-00-DX1.14F618B5-D177-4129-A7C1-99373536DE45.svs,8.322378013420723,-0.17170502023750187,0.03601368845213388,0.6190031114234547,0.1476451999230977,0.02142824116289227
TCGA-RD-A7BW-01Z-00-DX1.C8C51F10-BD65-44AC-BC95-4ED8D017D908.svs,8.487767623437039,-0.012757095659878072,0.07892864015636983,0.42216392404983705,0.10359879649153668,0.03219677952664011
TCGA-VQ-A8P8-01Z-00-DX1.85D05076-70BE-46A6-B866-94846CD22670.svs,8.608951521092512,-0.05227911607039676,0.05565221279700337,0.6175005278517259,0.11053015100773227,0.0327522313998301
TCGA-RD-A8N6-01Z-00-DX1.E51FADB4-1A2E-415D-9C91-F81705311147.svs,8.416536731212663,-0.10005917814390129,0.04915787402410528,0.49400897639085634,0.12389512844615853,0.03138240762367732
